row_id,amount,source_url,snapshot_date,verbatim_quote_from_source,note,currency,ein,family,field_path,metric,money_type,object_id,org_id,org_name,period_end,period_start,selected,side,source_file
R-PROGRESS-2023-EXPENSE-2270,6534986,https://projects.propublica.org/nonprofits/full_text/202403169349302270/IRS990,2026-09-14,"6,534,986",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,853963084,PROGRESS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202403169349302270,PROGRESS,Chamber of Progress,2023-12-31,2023-01-01,yes,industry,sources/return-202403169349302270.html
R-PROGRESS-2023-CONTRIB-2270,0,https://projects.propublica.org/nonprofits/full_text/202403169349302270/IRS990,2026-09-14,0,Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,853963084,PROGRESS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYContributionsGrantsAmt[1],CONTRIB,organization_contrib,202403169349302270,PROGRESS,Chamber of Progress,2023-12-31,2023-01-01,yes,industry,sources/return-202403169349302270.html
R-PROGRESS-2023-INVEST-2270,0,https://projects.propublica.org/nonprofits/full_text/202403169349302270/IRS990,2026-09-14,0,Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,853963084,PROGRESS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYInvestmentIncomeAmt[1],INVEST,organization_invest,202403169349302270,PROGRESS,Chamber of Progress,2023-12-31,2023-01-01,yes,industry,sources/return-202403169349302270.html
R-PROGRESS-2022-REV-2976,29920121,https://projects.propublica.org/nonprofits/full_text/202313189349302976/IRS990,2026-09-14,"29,920,121",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,853963084,PROGRESS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalRevenueAmt[1],REV,organization_rev,202313189349302976,PROGRESS,Chamber of Progress,2022-12-31,2022-01-01,yes,industry,sources/return-202313189349302976.html
R-PROGRESS-2022-ASSETS-2976,10357158,https://projects.propublica.org/nonprofits/full_text/202313189349302976/IRS990,2026-09-14,"10,357,158",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,853963084,PROGRESS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202313189349302976,PROGRESS,Chamber of Progress,2022-12-31,2022-01-01,yes,industry,sources/return-202313189349302976.html
R-PROGRESS-2022-EXPENSE-2976,24240229,https://projects.propublica.org/nonprofits/full_text/202313189349302976/IRS990,2026-09-14,"24,240,229",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,853963084,PROGRESS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202313189349302976,PROGRESS,Chamber of Progress,2022-12-31,2022-01-01,yes,industry,sources/return-202313189349302976.html
R-PROGRESS-2022-CONTRIB-2976,0,https://projects.propublica.org/nonprofits/full_text/202313189349302976/IRS990,2026-09-14,0,Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,853963084,PROGRESS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYContributionsGrantsAmt[1],CONTRIB,organization_contrib,202313189349302976,PROGRESS,Chamber of Progress,2022-12-31,2022-01-01,yes,industry,sources/return-202313189349302976.html
R-PROGRESS-2022-INVEST-2976,0,https://projects.propublica.org/nonprofits/full_text/202313189349302976/IRS990,2026-09-14,0,Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,853963084,PROGRESS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYInvestmentIncomeAmt[1],INVEST,organization_invest,202313189349302976,PROGRESS,Chamber of Progress,2022-12-31,2022-01-01,yes,industry,sources/return-202313189349302976.html
R-PROGRESS-2021-REV-2626,10610320,https://projects.propublica.org/nonprofits/full_text/202211299349302626/IRS990,2026-09-14,"10,610,320",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,853963084,PROGRESS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalRevenueAmt[1],REV,organization_rev,202211299349302626,PROGRESS,Chamber of Progress,2021-12-31,2021-01-01,yes,industry,sources/return-202211299349302626.html
R-PROGRESS-2021-ASSETS-2626,5318636,https://projects.propublica.org/nonprofits/full_text/202211299349302626/IRS990,2026-09-14,"5,318,636",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,853963084,PROGRESS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202211299349302626,PROGRESS,Chamber of Progress,2021-12-31,2021-01-01,yes,industry,sources/return-202211299349302626.html
R-PROGRESS-2021-EXPENSE-2626,6164029,https://projects.propublica.org/nonprofits/full_text/202211299349302626/IRS990,2026-09-14,"6,164,029",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,853963084,PROGRESS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202211299349302626,PROGRESS,Chamber of Progress,2021-12-31,2021-01-01,yes,industry,sources/return-202211299349302626.html
R-PROGRESS-2021-CONTRIB-2626,825000,https://projects.propublica.org/nonprofits/full_text/202211299349302626/IRS990,2026-09-14,"825,000",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,853963084,PROGRESS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYContributionsGrantsAmt[1],CONTRIB,organization_contrib,202211299349302626,PROGRESS,Chamber of Progress,2021-12-31,2021-01-01,yes,industry,sources/return-202211299349302626.html
R-PROGRESS-2021-INVEST-2626,0,https://projects.propublica.org/nonprofits/full_text/202211299349302626/IRS990,2026-09-14,0,Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,853963084,PROGRESS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYInvestmentIncomeAmt[1],INVEST,organization_invest,202211299349302626,PROGRESS,Chamber of Progress,2021-12-31,2021-01-01,yes,industry,sources/return-202211299349302626.html
R-HORIZON-2024-REV-4082,13091933,https://projects.propublica.org/nonprofits/full_text/202523109349304082/IRS990,2026-09-14,"13,091,933",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,874657441,HORIZON,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalRevenueAmt[1],REV,organization_rev,202523109349304082,HORIZON,Horizon Institute for Public Service,2024-12-31,2024-01-01,yes,safety,sources/return-202523109349304082.html
R-HORIZON-2024-ASSETS-4082,20024961,https://projects.propublica.org/nonprofits/full_text/202523109349304082/IRS990,2026-09-14,"20,024,961",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,874657441,HORIZON,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202523109349304082,HORIZON,Horizon Institute for Public Service,2024-12-31,2024-01-01,yes,safety,sources/return-202523109349304082.html
R-HORIZON-2024-PROGRAM-4082,4827290,https://projects.propublica.org/nonprofits/full_text/202523109349304082/IRS990,2026-09-14,"4,827,290",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,874657441,HORIZON,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalProgramServiceExpensesAmt[1],PROGRAM,organization_program,202523109349304082,HORIZON,Horizon Institute for Public Service,2024-12-31,2024-01-01,yes,safety,sources/return-202523109349304082.html
R-HORIZON-2024-EXPENSE-4082,5243974,https://projects.propublica.org/nonprofits/full_text/202523109349304082/IRS990,2026-09-14,"5,243,974",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,874657441,HORIZON,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202523109349304082,HORIZON,Horizon Institute for Public Service,2024-12-31,2024-01-01,yes,safety,sources/return-202523109349304082.html
R-HORIZON-2024-CONTRIB-4082,12559669,https://projects.propublica.org/nonprofits/full_text/202523109349304082/IRS990,2026-09-14,"12,559,669",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,874657441,HORIZON,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYContributionsGrantsAmt[1],CONTRIB,organization_contrib,202523109349304082,HORIZON,Horizon Institute for Public Service,2024-12-31,2024-01-01,yes,safety,sources/return-202523109349304082.html
R-HORIZON-2024-INVEST-4082,532264,https://projects.propublica.org/nonprofits/full_text/202523109349304082/IRS990,2026-09-14,"532,264",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,874657441,HORIZON,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYInvestmentIncomeAmt[1],INVEST,organization_invest,202523109349304082,HORIZON,Horizon Institute for Public Service,2024-12-31,2024-01-01,yes,safety,sources/return-202523109349304082.html
R-HORIZON-2024-NETSALES-4082,4202,https://projects.propublica.org/nonprofits/full_text/202523109349304082/IRS990,2026-09-14,"4,202",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,874657441,HORIZON,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/NetGainOrLossInvestmentsGrp[1]/TotalRevenueColumnAmt[1],NETSALES,organization_netsales,202523109349304082,HORIZON,Horizon Institute for Public Service,2024-12-31,2024-01-01,yes,safety,sources/return-202523109349304082.html
R-HORIZON-2023-REV-1334,4351283,https://projects.propublica.org/nonprofits/full_text/202441209349301334/IRS990,2026-09-14,"4,351,283",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,874657441,HORIZON,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalRevenueAmt[1],REV,organization_rev,202441209349301334,HORIZON,Horizon Institute for Public Service,2023-12-31,2023-01-01,yes,safety,sources/return-202441209349301334.html
R-HORIZON-2023-ASSETS-1334,11895280,https://projects.propublica.org/nonprofits/full_text/202441209349301334/IRS990,2026-09-14,"11,895,280",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,874657441,HORIZON,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202441209349301334,HORIZON,Horizon Institute for Public Service,2023-12-31,2023-01-01,yes,safety,sources/return-202441209349301334.html
R-HORIZON-2023-PROGRAM-1334,4017319,https://projects.propublica.org/nonprofits/full_text/202441209349301334/IRS990,2026-09-14,"4,017,319",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,874657441,HORIZON,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalProgramServiceExpensesAmt[1],PROGRAM,organization_program,202441209349301334,HORIZON,Horizon Institute for Public Service,2023-12-31,2023-01-01,yes,safety,sources/return-202441209349301334.html
R-HORIZON-2023-EXPENSE-1334,4214849,https://projects.propublica.org/nonprofits/full_text/202441209349301334/IRS990,2026-09-14,"4,214,849",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,874657441,HORIZON,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202441209349301334,HORIZON,Horizon Institute for Public Service,2023-12-31,2023-01-01,yes,safety,sources/return-202441209349301334.html
R-HORIZON-2023-CONTRIB-1334,3930916,https://projects.propublica.org/nonprofits/full_text/202441209349301334/IRS990,2026-09-14,"3,930,916",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,874657441,HORIZON,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYContributionsGrantsAmt[1],CONTRIB,organization_contrib,202441209349301334,HORIZON,Horizon Institute for Public Service,2023-12-31,2023-01-01,yes,safety,sources/return-202441209349301334.html
R-HORIZON-2023-INVEST-1334,418903,https://projects.propublica.org/nonprofits/full_text/202441209349301334/IRS990,2026-09-14,"418,903",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,874657441,HORIZON,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYInvestmentIncomeAmt[1],INVEST,organization_invest,202441209349301334,HORIZON,Horizon Institute for Public Service,2023-12-31,2023-01-01,yes,safety,sources/return-202441209349301334.html
R-HORIZON-2022-REV-2006,11937990,https://projects.propublica.org/nonprofits/full_text/202312559349302006/IRS990,2026-09-14,"11,937,990",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,874657441,HORIZON,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalRevenueAmt[1],REV,organization_rev,202312559349302006,HORIZON,Horizon Institute for Public Service,2022-12-31,2022-01-01,yes,safety,sources/return-202312559349302006.html
R-HORIZON-2022-ASSETS-2006,11807526,https://projects.propublica.org/nonprofits/full_text/202312559349302006/IRS990,2026-09-14,"11,807,526",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,874657441,HORIZON,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202312559349302006,HORIZON,Horizon Institute for Public Service,2022-12-31,2022-01-01,yes,safety,sources/return-202312559349302006.html
R-HORIZON-2022-PROGRAM-2006,178970,https://projects.propublica.org/nonprofits/full_text/202312559349302006/IRS990,2026-09-14,"178,970",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,874657441,HORIZON,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalProgramServiceExpensesAmt[1],PROGRAM,organization_program,202312559349302006,HORIZON,Horizon Institute for Public Service,2022-12-31,2022-01-01,yes,safety,sources/return-202312559349302006.html
R-HORIZON-2022-EXPENSE-2006,222005,https://projects.propublica.org/nonprofits/full_text/202312559349302006/IRS990,2026-09-14,"222,005",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,874657441,HORIZON,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202312559349302006,HORIZON,Horizon Institute for Public Service,2022-12-31,2022-01-01,yes,safety,sources/return-202312559349302006.html
R-HORIZON-2022-CONTRIB-2006,11937990,https://projects.propublica.org/nonprofits/full_text/202312559349302006/IRS990,2026-09-14,"11,937,990",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,874657441,HORIZON,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYContributionsGrantsAmt[1],CONTRIB,organization_contrib,202312559349302006,HORIZON,Horizon Institute for Public Service,2022-12-31,2022-01-01,yes,safety,sources/return-202312559349302006.html
R-HORIZON-2022-INVEST-2006,0,https://projects.propublica.org/nonprofits/full_text/202312559349302006/IRS990,2026-09-14,0,Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,874657441,HORIZON,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYInvestmentIncomeAmt[1],INVEST,organization_invest,202312559349302006,HORIZON,Horizon Institute for Public Service,2022-12-31,2022-01-01,yes,safety,sources/return-202312559349302006.html
R-CAIS-2024-REV-3615,10235085,https://projects.propublica.org/nonprofits/full_text/202503219349323615/IRS990,2026-09-14,"10,235,085",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,881751310,CAIS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalRevenueAmt[1],REV,organization_rev,202503219349323615,CAIS,Center for AI Safety,2024-12-31,2024-01-01,yes,safety,sources/return-202503219349323615.html
R-CAIS-2024-ASSETS-3615,12638754,https://projects.propublica.org/nonprofits/full_text/202503219349323615/IRS990,2026-09-14,"12,638,754",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,881751310,CAIS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202503219349323615,CAIS,Center for AI Safety,2024-12-31,2024-01-01,yes,safety,sources/return-202503219349323615.html
R-CAIS-2024-PROGRAM-3615,6288786,https://projects.propublica.org/nonprofits/full_text/202503219349323615/IRS990,2026-09-14,"6,288,786",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,881751310,CAIS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalProgramServiceExpensesAmt[1],PROGRAM,organization_program,202503219349323615,CAIS,Center for AI Safety,2024-12-31,2024-01-01,yes,safety,sources/return-202503219349323615.html
R-CAIS-2024-EXPENSE-3615,7163607,https://projects.propublica.org/nonprofits/full_text/202503219349323615/IRS990,2026-09-14,"7,163,607",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,881751310,CAIS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202503219349323615,CAIS,Center for AI Safety,2024-12-31,2024-01-01,yes,safety,sources/return-202503219349323615.html
R-CAIS-2024-CONTRIB-3615,9596669,https://projects.propublica.org/nonprofits/full_text/202503219349323615/IRS990,2026-09-14,"9,596,669",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,881751310,CAIS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYContributionsGrantsAmt[1],CONTRIB,organization_contrib,202503219349323615,CAIS,Center for AI Safety,2024-12-31,2024-01-01,yes,safety,sources/return-202503219349323615.html
R-CAIS-2024-INVEST-3615,333081,https://projects.propublica.org/nonprofits/full_text/202503219349323615/IRS990,2026-09-14,"333,081",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,881751310,CAIS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYInvestmentIncomeAmt[1],INVEST,organization_invest,202503219349323615,CAIS,Center for AI Safety,2024-12-31,2024-01-01,yes,safety,sources/return-202503219349323615.html
R-CAIS-2024-NETSALES-3615,-51175,https://projects.propublica.org/nonprofits/full_text/202503219349323615/IRS990,2026-09-14,"-51,175",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,881751310,CAIS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/NetGainOrLossInvestmentsGrp[1]/TotalRevenueColumnAmt[1],NETSALES,organization_netsales,202503219349323615,CAIS,Center for AI Safety,2024-12-31,2024-01-01,yes,safety,sources/return-202503219349323615.html
R-CAIS-2023-REV-0741,16089191,https://projects.propublica.org/nonprofits/full_text/202511609349300741/IRS990,2026-09-14,"16,089,191",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,881751310,CAIS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalRevenueAmt[1],REV,organization_rev,202511609349300741,CAIS,Center for AI Safety,2023-12-31,2023-01-01,yes,safety,sources/return-202511609349300741.html
R-CAIS-2023-ASSETS-0741,13989499,https://projects.propublica.org/nonprofits/full_text/202511609349300741/IRS990,2026-09-14,"13,989,499",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,881751310,CAIS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202511609349300741,CAIS,Center for AI Safety,2023-12-31,2023-01-01,yes,safety,sources/return-202511609349300741.html
R-CAIS-2023-PROGRAM-0741,7431439,https://projects.propublica.org/nonprofits/full_text/202511609349300741/IRS990,2026-09-14,"7,431,439",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,881751310,CAIS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalProgramServiceExpensesAmt[1],PROGRAM,organization_program,202511609349300741,CAIS,Center for AI Safety,2023-12-31,2023-01-01,yes,safety,sources/return-202511609349300741.html
R-CAIS-2023-EXPENSE-0741,8134449,https://projects.propublica.org/nonprofits/full_text/202511609349300741/IRS990,2026-09-14,"8,134,449",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,881751310,CAIS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202511609349300741,CAIS,Center for AI Safety,2023-12-31,2023-01-01,yes,safety,sources/return-202511609349300741.html
R-CAIS-2023-CONTRIB-0741,15594432,https://projects.propublica.org/nonprofits/full_text/202511609349300741/IRS990,2026-09-14,"15,594,432",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,881751310,CAIS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYContributionsGrantsAmt[1],CONTRIB,organization_contrib,202511609349300741,CAIS,Center for AI Safety,2023-12-31,2023-01-01,yes,safety,sources/return-202511609349300741.html
R-CAIS-2023-INVEST-0741,484973,https://projects.propublica.org/nonprofits/full_text/202511609349300741/IRS990,2026-09-14,"484,973",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,881751310,CAIS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYInvestmentIncomeAmt[1],INVEST,organization_invest,202511609349300741,CAIS,Center for AI Safety,2023-12-31,2023-01-01,yes,safety,sources/return-202511609349300741.html
R-CAIS-2023-NETSALES-0741,0,https://projects.propublica.org/nonprofits/full_text/202511609349300741/IRS990,2026-09-14,0,Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,881751310,CAIS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/NetGainOrLossInvestmentsGrp[1]/TotalRevenueColumnAmt[1],NETSALES,organization_netsales,202511609349300741,CAIS,Center for AI Safety,2023-12-31,2023-01-01,yes,safety,sources/return-202511609349300741.html
R-CAIS-2022-REV-9581,6660060,https://projects.propublica.org/nonprofits/full_text/202313199349329581/IRS990,2026-09-14,"6,660,060",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,881751310,CAIS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalRevenueAmt[1],REV,organization_rev,202313199349329581,CAIS,Center for AI Safety,2022-12-31,2022-04-13,yes,safety,sources/return-202313199349329581.html
R-CAIS-2022-ASSETS-9581,5943414,https://projects.propublica.org/nonprofits/full_text/202313199349329581/IRS990,2026-09-14,"5,943,414",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,881751310,CAIS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202313199349329581,CAIS,Center for AI Safety,2022-12-31,2022-04-13,yes,safety,sources/return-202313199349329581.html
R-CAIS-2022-PROGRAM-9581,680109,https://projects.propublica.org/nonprofits/full_text/202313199349329581/IRS990,2026-09-14,"680,109",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,881751310,CAIS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalProgramServiceExpensesAmt[1],PROGRAM,organization_program,202313199349329581,CAIS,Center for AI Safety,2022-12-31,2022-04-13,yes,safety,sources/return-202313199349329581.html
R-CAIS-2022-EXPENSE-9581,816760,https://projects.propublica.org/nonprofits/full_text/202313199349329581/IRS990,2026-09-14,"816,760",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,881751310,CAIS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202313199349329581,CAIS,Center for AI Safety,2022-12-31,2022-04-13,yes,safety,sources/return-202313199349329581.html
R-CAIS-2022-CONTRIB-9581,6658500,https://projects.propublica.org/nonprofits/full_text/202313199349329581/IRS990,2026-09-14,"6,658,500",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,881751310,CAIS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYContributionsGrantsAmt[1],CONTRIB,organization_contrib,202313199349329581,CAIS,Center for AI Safety,2022-12-31,2022-04-13,yes,safety,sources/return-202313199349329581.html
R-CAIS-2022-INVEST-9581,47,https://projects.propublica.org/nonprofits/full_text/202313199349329581/IRS990,2026-09-14,47,Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,881751310,CAIS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYInvestmentIncomeAmt[1],INVEST,organization_invest,202313199349329581,CAIS,Center for AI Safety,2022-12-31,2022-04-13,yes,safety,sources/return-202313199349329581.html
R-CAIS-2022-NETSALES-9581,0,https://projects.propublica.org/nonprofits/full_text/202313199349329581/IRS990,2026-09-14,0,Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,881751310,CAIS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/NetGainOrLossInvestmentsGrp[1]/TotalRevenueColumnAmt[1],NETSALES,organization_netsales,202313199349329581,CAIS,Center for AI Safety,2022-12-31,2022-04-13,yes,safety,sources/return-202313199349329581.html
R-CAISAF-2024-REV-3287,3577153,https://projects.propublica.org/nonprofits/full_text/202523219349323287/IRS990,2026-09-14,"3,577,153",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,932442608,CAIS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalRevenueAmt[1],REV,organization_rev,202523219349323287,CAISAF,Center for AI Safety Action Fund,2024-12-31,2024-01-01,yes,safety,sources/return-202523219349323287.html
R-CAISAF-2024-ASSETS-3287,1890527,https://projects.propublica.org/nonprofits/full_text/202523219349323287/IRS990,2026-09-14,"1,890,527",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,932442608,CAIS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202523219349323287,CAISAF,Center for AI Safety Action Fund,2024-12-31,2024-01-01,yes,safety,sources/return-202523219349323287.html
R-CAISAF-2024-PROGRAM-3287,2265597,https://projects.propublica.org/nonprofits/full_text/202523219349323287/IRS990,2026-09-14,"2,265,597",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,932442608,CAIS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalProgramServiceExpensesAmt[1],PROGRAM,organization_program,202523219349323287,CAISAF,Center for AI Safety Action Fund,2024-12-31,2024-01-01,yes,safety,sources/return-202523219349323287.html
R-CAISAF-2024-EXPENSE-3287,2394762,https://projects.propublica.org/nonprofits/full_text/202523219349323287/IRS990,2026-09-14,"2,394,762",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,932442608,CAIS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202523219349323287,CAISAF,Center for AI Safety Action Fund,2024-12-31,2024-01-01,yes,safety,sources/return-202523219349323287.html
